FID;RegName;Rajon;NSettlemen;Broi_Lica;Broi_Jil;Male;Female;Age0_14;Age15_24;Age25_34;Age35_44;Age45_54;Age55_64;AgeOver65;Educ1;Educ2;Educ3;Educ4;Educ5;Area_m2;X;Y
298;в.з. Банкя;Банкя;ГР.БАНКЯ;1,088.000000000000000;950.000000000000000;543.000000000000000;545.000000000000000;150.000000000000000;102.000000000000000;122.000000000000000;173.000000000000000;144.000000000000000;197.000000000000000;200.000000000000000;77.000000000000000;215.000000000000000;35.000000000000000;6.000000000000000;0.000000000000000;1,437,872.926890000000000;676,629.750242999990000;4,730,083.832120000400000
299;кв. Челопечене, м. Селищата;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,825,393.891289999900000;701,464.817549000030000;4,732,207.914669999900000
300;Софийски централни гробища;Сердика; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;932,626.399112000010000;691,005.530596000030000;4,731,916.913689999800000
301;ж.к. Люлин-център;Люлин;ГР.СОФИЯ;5,603.000000000000000;2,408.000000000000000;2,713.000000000000000;2,890.000000000000000;752.000000000000000;686.000000000000000;1,011.000000000000000;982.000000000000000;784.000000000000000;793.000000000000000;595.000000000000000;1,281.000000000000000;2,787.000000000000000;744.000000000000000;352.000000000000000;382.000000000000000;298,102.406283000020000;684,741.538023000000000;4,731,801.909610000400000
302;ж.к.Люлин - 5 мр;Люлин;ГР.СОФИЯ;14,484.000000000000000;6,462.000000000000000;6,851.000000000000000;7,633.000000000000000;1,944.000000000000000;1,508.000000000000000;2,391.000000000000000;2,560.000000000000000;1,690.000000000000000;2,197.000000000000000;2,194.000000000000000;3,812.000000000000000;6,866.000000000000000;1,742.000000000000000;1,057.000000000000000;991.000000000000000;479,666.802655000010000;683,529.963552000000000;4,731,535.267959999900000
303;ж.к.Люлин - 10 мр;Люлин;ГР.СОФИЯ;21,695.000000000000000;9,709.000000000000000;10,307.000000000000000;11,388.000000000000000;2,730.000000000000000;2,356.000000000000000;3,906.000000000000000;3,719.000000000000000;2,626.000000000000000;3,247.000000000000000;3,111.000000000000000;6,584.000000000000000;10,046.000000000000000;2,184.000000000000000;1,262.000000000000000;1,466.000000000000000;673,004.552388999960000;686,108.862831000010000;4,731,705.214350000000000
304;гр. Банкя- разширение;Банкя;ГР.БАНКЯ;433.000000000000000;209.000000000000000;216.000000000000000;217.000000000000000;51.000000000000000;51.000000000000000;56.000000000000000;76.000000000000000;56.000000000000000;85.000000000000000;58.000000000000000;34.000000000000000;120.000000000000000;21.000000000000000;0.000000000000000;0.000000000000000;759,894.587197000040000;674,129.419628000000000;4,730,844.900969999800000
305;гр. Банкя;Банкя;ГР.БАНКЯ;4,702.000000000000000;2,374.000000000000000;2,266.000000000000000;2,436.000000000000000;576.000000000000000;528.000000000000000;607.000000000000000;741.000000000000000;702.000000000000000;698.000000000000000;850.000000000000000;615.000000000000000;1,466.000000000000000;242.000000000000000;84.000000000000000;62.000000000000000;3,492,155.608740000100000;675,744.974842000050000;4,730,736.805130000200000
306;ж.к. НЗП Захарна фабрика;Илинден;ГР.СОФИЯ;4,167.000000000000000;1,931.000000000000000;1,993.000000000000000;2,174.000000000000000;579.000000000000000;444.000000000000000;587.000000000000000;696.000000000000000;529.000000000000000;547.000000000000000;785.000000000000000;1,070.000000000000000;1,771.000000000000000;454.000000000000000;339.000000000000000;216.000000000000000;980,267.807599999940000;687,659.961740999950000;4,731,934.060399999800000
307;Хвостохранилище Челопечене;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,826,555.957329999900000;703,850.916881000040000;4,733,061.841559999600000
308;ЖП Ареал Надежда - Захарна фабрика;Сердика / Илинден / Надежда;ГР.СОФИЯ;51.000000000000000;20.000000000000000;28.000000000000000;23.000000000000000;6.000000000000000;12.000000000000000;8.000000000000000;7.000000000000000;12.000000000000000;4.000000000000000;2.000000000000000;3.000000000000000;16.000000000000000;20.000000000000000;0.000000000000000;0.000000000000000;434,698.422512000020000;688,558.941761999970000;4,732,156.652160000100000
309;м. Триъгълника - Надежда;Надежда;ГР.СОФИЯ;1,292.000000000000000;765.000000000000000;635.000000000000000;657.000000000000000;150.000000000000000;150.000000000000000;224.000000000000000;209.000000000000000;195.000000000000000;164.000000000000000;200.000000000000000;242.000000000000000;377.000000000000000;52.000000000000000;26.000000000000000;33.000000000000000;296,868.118702000010000;688,631.271427999950000;4,732,463.171260000200000
310;Парк Надежда, ПВ Надежда;Надежда;ГР.СОФИЯ;29.000000000000000;10.000000000000000;11.000000000000000;18.000000000000000;9.000000000000000;5.000000000000000;1.000000000000000;5.000000000000000;5.000000000000000;3.000000000000000;1.000000000000000;0.000000000000000;6.000000000000000;0.000000000000000;8.000000000000000;6.000000000000000;216,864.240457000010000;689,148.715242999960000;4,732,440.796059999600000
311;Челопечене, м. Ленищата;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;696,394.073892000010000;700,654.105574000040000;4,732,742.367720000400000
312;ж.к.Люлин - 4 мр;Люлин;ГР.СОФИЯ;12,580.000000000000000;5,452.000000000000000;6,029.000000000000000;6,551.000000000000000;1,683.000000000000000;1,346.000000000000000;2,198.000000000000000;2,139.000000000000000;1,591.000000000000000;1,970.000000000000000;1,653.000000000000000;3,558.000000000000000;6,037.000000000000000;1,280.000000000000000;805.000000000000000;887.000000000000000;435,336.121325000010000;683,803.896899000040000;4,731,852.355670000400000
313;с. и в.з. Иваняне;Банкя;ГР.БАНКЯ;1,985.000000000000000;1,110.000000000000000;972.000000000000000;1,013.000000000000000;298.000000000000000;202.000000000000000;285.000000000000000;305.000000000000000;315.000000000000000;264.000000000000000;316.000000000000000;112.000000000000000;446.000000000000000;60.000000000000000;14.000000000000000;13.000000000000000;3,269,795.572720000100000;678,479.314999000050000;4,730,983.348790000200000
314;ж.к.Люлин - 9 мр;Люлин;ГР.СОФИЯ;10,169.000000000000000;4,745.000000000000000;4,801.000000000000000;5,368.000000000000000;1,322.000000000000000;1,099.000000000000000;1,812.000000000000000;1,788.000000000000000;1,241.000000000000000;1,551.000000000000000;1,356.000000000000000;2,809.000000000000000;4,630.000000000000000;1,096.000000000000000;593.000000000000000;671.000000000000000;544,112.892844000020000;685,612.129488999960000;4,732,083.780419999700000
315;Битпазар Малашевци;Подуене;ГР.СОФИЯ;190.000000000000000;64.000000000000000;103.000000000000000;87.000000000000000;40.000000000000000;30.000000000000000;27.000000000000000;24.000000000000000;22.000000000000000;16.000000000000000;31.000000000000000;0.000000000000000;22.000000000000000;23.000000000000000;25.000000000000000;7.000000000000000;730,311.601401000050000;692,997.222998999990000;4,732,598.232210000000000
316;кв. Филиповци, м.Кория;Люлин; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;781,123.832353999950000;681,187.630305000000000;4,732,036.810019999700000
317;гр. Банкя, кв.Изгрев;Банкя;ГР.БАНКЯ;351.000000000000000;227.000000000000000;173.000000000000000;178.000000000000000;47.000000000000000;33.000000000000000;43.000000000000000;61.000000000000000;53.000000000000000;46.000000000000000;68.000000000000000;18.000000000000000;85.000000000000000;3.000000000000000;0.000000000000000;3.000000000000000;683,758.218298999940000;677,565.278622000010000;4,731,887.884829999900000
318;Челопеченско езеро - Баластриера;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2,733,806.010929999900000;702,316.339445000050000;4,732,941.689779999700000
319;ж.к.Люлин - 3 мр;Люлин;ГР.СОФИЯ;5,809.000000000000000;2,696.000000000000000;2,758.000000000000000;3,051.000000000000000;777.000000000000000;525.000000000000000;958.000000000000000;1,027.000000000000000;607.000000000000000;858.000000000000000;1,057.000000000000000;1,939.000000000000000;2,510.000000000000000;544.000000000000000;379.000000000000000;383.000000000000000;575,194.400115999980000;684,005.116400999950000;4,732,268.100130000200000
320;ж.к.Люлин - 8 мр;Люлин;ГР.СОФИЯ;10,409.000000000000000;4,890.000000000000000;5,011.000000000000000;5,398.000000000000000;1,365.000000000000000;1,185.000000000000000;2,019.000000000000000;1,743.000000000000000;1,290.000000000000000;1,506.000000000000000;1,301.000000000000000;2,922.000000000000000;4,832.000000000000000;1,031.000000000000000;586.000000000000000;697.000000000000000;563,321.969484000000000;685,134.035000000030000;4,732,392.813830000300000
321;кв. Враждебна, м. Локвата;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;743,774.966607999990000;695,617.634701999950000;4,733,184.783090000000000
322;с. Чепинци, м. Смильовица;Нови Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,080,554.152220000000000;699,495.552771999970000;4,732,738.794010000300000
323;НПЗ Орион;Връбница;ГР.СОФИЯ;661.000000000000000;256.000000000000000;335.000000000000000;326.000000000000000;111.000000000000000;91.000000000000000;94.000000000000000;101.000000000000000;81.000000000000000;73.000000000000000;110.000000000000000;25.000000000000000;141.000000000000000;73.000000000000000;40.000000000000000;18.000000000000000;799,741.209416000060000;687,143.790945000020000;4,732,500.197499999800000
324;с. Яна;Кремиковци;С.ЯНА;1,093.000000000000000;538.000000000000000;526.000000000000000;567.000000000000000;183.000000000000000;128.000000000000000;125.000000000000000;165.000000000000000;134.000000000000000;155.000000000000000;203.000000000000000;0.000000000000000;155.000000000000000;78.000000000000000;102.000000000000000;22.000000000000000;958,781.295683000000000;709,543.432653000000000;4,734,232.470099999600000
325;гр. Банкя - кв. Вердикал;Банкя;ГР.БАНКЯ;1,286.000000000000000;657.000000000000000;622.000000000000000;664.000000000000000;167.000000000000000;162.000000000000000;164.000000000000000;231.000000000000000;179.000000000000000;175.000000000000000;208.000000000000000;56.000000000000000;363.000000000000000;46.000000000000000;13.000000000000000;10.000000000000000;1,398,086.252020000000000;675,054.492389000020000;4,731,746.388059999800000
326;с. Ботунец, м. Лаката;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,081,061.176560000100000;704,958.462429999960000;4,734,157.582670000400000
327;ПЗ Задгаров - ТЕЦ София;Сердика;ГР.СОФИЯ;343.000000000000000;158.000000000000000;176.000000000000000;167.000000000000000;37.000000000000000;30.000000000000000;50.000000000000000;65.000000000000000;51.000000000000000;55.000000000000000;55.000000000000000;78.000000000000000;162.000000000000000;55.000000000000000;17.000000000000000;13.000000000000000;1,062,508.647260000000000;690,340.732104000050000;4,732,631.855200000100000
328;с. Яна, м. Пожаро;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;808,682.319541999950000;711,018.105836999950000;4,734,545.969229999900000
329;с. Клисура, м. Аврамица"", м. ""Щетница"";Банкя;С.КЛИСУРА;19.000000000000000;25.000000000000000;9.000000000000000;10.000000000000000;2.000000000000000;1.000000000000000;1.000000000000000;6.000000000000000;3.000000000000000;4.000000000000000;2.000000000000000;0.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;981,616.605025999950000;671,198.548364000050000;4,731,854.909939999700000
330;ж.к.Люлин - 2 мр;Люлин;ГР.СОФИЯ;4,346.000000000000000;1,922.000000000000000;2,052.000000000000000;2,294.000000000000000;582.000000000000000;442.000000000000000;700.000000000000000;780.000000000000000;485.000000000000000;658.000000000000000;699.000000000000000;1,383.000000000000000;1,949.000000000000000;424.000000000000000;318.000000000000000;268.000000000000000;588,548.567109000050000;684,317.116233999960000;4,732,686.935100000400000
331;кв. Филиповци;Люлин;ГР.СОФИЯ,КВ.ФИЛИПОВЦИ;4,012.000000000000000;1,326.000000000000000;1,941.000000000000000;2,071.000000000000000;961.000000000000000;620.000000000000000;687.000000000000000;601.000000000000000;455.000000000000000;376.000000000000000;312.000000000000000;64.000000000000000;532.000000000000000;1,025.000000000000000;1,074.000000000000000;421.000000000000000;1,524,769.789640000100000;682,263.577496999990000;4,732,082.376120000100000
332;кв. Вердикал, Какини падини - Язовир;Банкя; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,472,325.993749999900000;673,416.031303000050000;4,731,733.338539999900000
333;ж.к. Орландовци-Малашевци;Сердика;ГР.СОФИЯ;12,486.000000000000000;5,161.000000000000000;6,017.000000000000000;6,469.000000000000000;1,736.000000000000000;1,575.000000000000000;1,842.000000000000000;2,020.000000000000000;1,828.000000000000000;1,607.000000000000000;1,878.000000000000000;1,085.000000000000000;4,287.000000000000000;891.000000000000000;685.000000000000000;238.000000000000000;2,623,903.322050000100000;691,892.176606999940000;4,732,641.525870000000000
334;ж.к.Надежда 1;Надежда;ГР.СОФИЯ;3,344.000000000000000;1,527.000000000000000;1,601.000000000000000;1,743.000000000000000;529.000000000000000;351.000000000000000;577.000000000000000;574.000000000000000;394.000000000000000;472.000000000000000;447.000000000000000;934.000000000000000;1,293.000000000000000;300.000000000000000;256.000000000000000;201.000000000000000;743,852.078283000040000;688,017.173021000000000;4,733,018.880629999600000
335;ж.к. Лев Толстой;Надежда;ГР.СОФИЯ;8,001.000000000000000;3,691.000000000000000;3,759.000000000000000;4,242.000000000000000;911.000000000000000;850.000000000000000;1,172.000000000000000;1,384.000000000000000;1,068.000000000000000;1,027.000000000000000;1,589.000000000000000;2,253.000000000000000;3,906.000000000000000;839.000000000000000;527.000000000000000;391.000000000000000;348,310.659188000020000;689,145.140487000000000;4,733,140.507360000200000
336;ж.к. Надежда 2;Надежда;ГР.СОФИЯ;22,726.000000000000000;10,311.000000000000000;10,722.000000000000000;12,004.000000000000000;2,744.000000000000000;2,457.000000000000000;3,650.000000000000000;3,777.000000000000000;3,072.000000000000000;3,380.000000000000000;3,646.000000000000000;6,001.000000000000000;10,755.000000000000000;2,489.000000000000000;1,338.000000000000000;1,283.000000000000000;714,568.945997999980000;688,641.874233999990000;4,733,403.219360000500000
337;Парк Братска Могила;Сердика;ГР.СОФИЯ;44.000000000000000;13.000000000000000;23.000000000000000;21.000000000000000;13.000000000000000;6.000000000000000;4.000000000000000;10.000000000000000;4.000000000000000;5.000000000000000;2.000000000000000;0.000000000000000;4.000000000000000;11.000000000000000;4.000000000000000;3.000000000000000;461,746.858266000000000;691,336.326713999970000;4,733,466.866790000300000
338;м.Чепинци - Кравеферма Д-р Пашов;Кремиковци;ГР.СОФИЯ,КВ.ЧЕПИНСКО ШОСЕ;23.000000000000000;7.000000000000000;7.000000000000000;16.000000000000000;6.000000000000000;5.000000000000000;3.000000000000000;2.000000000000000;3.000000000000000;0.000000000000000;4.000000000000000;0.000000000000000;7.000000000000000;0.000000000000000;3.000000000000000;3.000000000000000;1,316,274.477570000100000;695,031.032341000040000;4,733,578.444559999700000
339;Бенковски, м. Могилата;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;71,211.450583200000000;694,464.256434999990000;4,734,099.144650000100000
340;с. Иваняне, м. Попов дол;Люлин;ГР.БАНКЯ;2.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,358,041.959100000100000;679,600.746276000050000;4,732,385.184190000400000
341;СЗ Биримирци-Брода, кв.1;Сердика / Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,691,615.921380000000000;693,200.272325000030000;4,733,440.641900000200000
342;кв. Вердикалм. Гьоловете;Банкя; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;314,761.956478999990000;675,035.126556999980000;4,732,691.734579999900000
343;кв. Модерно предградие;Връбница;ГР.СОФИЯ;6,843.000000000000000;2,676.000000000000000;3,344.000000000000000;3,499.000000000000000;1,061.000000000000000;1,037.000000000000000;1,112.000000000000000;1,151.000000000000000;952.000000000000000;774.000000000000000;756.000000000000000;766.000000000000000;2,266.000000000000000;964.000000000000000;460.000000000000000;289.000000000000000;1,560,238.259450000000000;686,105.326012999980000;4,732,911.633179999900000
344;ж.к.Люлин - 1 мр;Люлин;ГР.СОФИЯ;2,967.000000000000000;1,263.000000000000000;1,400.000000000000000;1,567.000000000000000;370.000000000000000;354.000000000000000;485.000000000000000;537.000000000000000;347.000000000000000;488.000000000000000;386.000000000000000;883.000000000000000;1,346.000000000000000;331.000000000000000;182.000000000000000;176.000000000000000;543,238.541984000010000;684,574.241333000010000;4,733,118.163639999900000
345;Орландовци, м. Могилата;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;433,794.274052000020000;695,366.374360000020000;4,734,199.168739999600000
346;кв. Челопечене;Кремиковци;ГР.СОФИЯ,КВ.ЧЕЛОПЕЧЕНЕ;1,646.000000000000000;618.000000000000000;787.000000000000000;859.000000000000000;198.000000000000000;161.000000000000000;251.000000000000000;218.000000000000000;224.000000000000000;254.000000000000000;340.000000000000000;18.000000000000000;534.000000000000000;51.000000000000000;3.000000000000000;9.000000000000000;1,576,641.184130000000000;702,604.182184000030000;4,734,114.674499999700000
347;с. Филиповци, м. Берилица;Люлин;ГР.СОФИЯ;0.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,147,119.922160000100000;682,387.270485999990000;4,733,003.464289999600000
348;кв. Люлин - разширение, запад;Люлин;ГР.СОФИЯ;1,119.000000000000000;446.000000000000000;544.000000000000000;575.000000000000000;153.000000000000000;160.000000000000000;190.000000000000000;222.000000000000000;143.000000000000000;146.000000000000000;105.000000000000000;283.000000000000000;541.000000000000000;140.000000000000000;79.000000000000000;67.000000000000000;491,412.108461000030000;683,628.281488999960000;4,732,894.131070000100000
349;с. Ботунец;Кремиковци;ГР.СОФИЯ,КВ.БОТУНЕЦ;4,251.000000000000000;1,914.000000000000000;2,114.000000000000000;2,137.000000000000000;828.000000000000000;716.000000000000000;726.000000000000000;681.000000000000000;621.000000000000000;406.000000000000000;273.000000000000000;199.000000000000000;1,842.000000000000000;1,088.000000000000000;585.000000000000000;417.000000000000000;1,553,139.974059999900000;705,548.394567999990000;4,734,859.801920000500000
350;ж.к. Надежда 3, ж.к. Връбница 1"";Надежда / Връбница;ГР.СОФИЯ;6,554.000000000000000;2,718.000000000000000;3,171.000000000000000;3,383.000000000000000;837.000000000000000;745.000000000000000;1,129.000000000000000;1,023.000000000000000;913.000000000000000;1,063.000000000000000;844.000000000000000;1,671.000000000000000;3,118.000000000000000;770.000000000000000;459.000000000000000;387.000000000000000;579,153.188495000010000;687,203.300658000050000;4,733,750.786650000100000
351;с. Чепинци, м. Мерата;Нови Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;65,013.914728500000000;696,937.172688000020000;4,734,748.280190000300000
352;м. Територии, прилежащи на пътен възел Околовръстен път - бул. Сливница"";Люлин;ГР.СОФИЯ,КВ.РЕПУБЛИКА;67.000000000000000;27.000000000000000;36.000000000000000;31.000000000000000;9.000000000000000;10.000000000000000;13.000000000000000;6.000000000000000;18.000000000000000;6.000000000000000;5.000000000000000;33.000000000000000;15.000000000000000;3.000000000000000;3.000000000000000;3.000000000000000;721,786.841869000000000;683,400.011495999990000;4,733,112.108610000500000
353;НПЗ Военна рампа - изток;Сердика;ГР.СОФИЯ;54.000000000000000;16.000000000000000;27.000000000000000;27.000000000000000;12.000000000000000;13.000000000000000;7.000000000000000;7.000000000000000;8.000000000000000;5.000000000000000;2.000000000000000;3.000000000000000;0.000000000000000;11.000000000000000;9.000000000000000;5.000000000000000;1,709,185.968490000100000;690,319.146664000000000;4,733,559.020870000100000
354;Шлакохранилище Кремиковци;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;565,271.002874000000000;710,336.785900000020000;4,735,487.578879999900000
355;ж.к. Свобода;Надежда;ГР.СОФИЯ;9,477.000000000000000;4,243.000000000000000;4,436.000000000000000;5,041.000000000000000;1,227.000000000000000;996.000000000000000;1,539.000000000000000;1,554.000000000000000;1,277.000000000000000;1,332.000000000000000;1,552.000000000000000;2,125.000000000000000;4,774.000000000000000;1,273.000000000000000;634.000000000000000;653.000000000000000;549,422.379443999960000;688,967.733595000000000;4,734,160.566039999900000
356;НПЗ Военна рампа - запад;Надежда;ГР.СОФИЯ;189.000000000000000;189.000000000000000;97.000000000000000;92.000000000000000;34.000000000000000;17.000000000000000;45.000000000000000;30.000000000000000;22.000000000000000;11.000000000000000;30.000000000000000;39.000000000000000;59.000000000000000;12.000000000000000;8.000000000000000;15.000000000000000;857,322.253467999980000;689,643.745835999960000;4,733,648.926500000100000
357;кв. Република;Люлин;ГР.СОФИЯ,КВ.РЕПУБЛИКА;246.000000000000000;109.000000000000000;124.000000000000000;122.000000000000000;23.000000000000000;29.000000000000000;29.000000000000000;43.000000000000000;32.000000000000000;40.000000000000000;50.000000000000000;0.000000000000000;96.000000000000000;11.000000000000000;0.000000000000000;0.000000000000000;471,514.534756999990000;683,221.409074999970000;4,733,777.633940000100000
358;ж.к. Обеля 1;Връбница;ГР.СОФИЯ;4,473.000000000000000;1,760.000000000000000;2,189.000000000000000;2,284.000000000000000;526.000000000000000;709.000000000000000;772.000000000000000;709.000000000000000;870.000000000000000;514.000000000000000;373.000000000000000;983.000000000000000;2,323.000000000000000;417.000000000000000;211.000000000000000;240.000000000000000;407,427.354071000010000;685,755.626695999990000;4,734,268.146429999700000
359;Северен парк - Бакърена фабрика;Връбница;ГР.СОФИЯ;465.000000000000000;188.000000000000000;243.000000000000000;222.000000000000000;49.000000000000000;77.000000000000000;72.000000000000000;73.000000000000000;107.000000000000000;55.000000000000000;32.000000000000000;103.000000000000000;246.000000000000000;57.000000000000000;30.000000000000000;16.000000000000000;1,354,057.622509999900000;686,555.666702999970000;4,734,004.493119999800000
360;кв. Челопечене, м. Дево мост;Кремиковци; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1,018,556.112740000000000;703,281.251580000040000;4,735,319.808770000000000
361;м. Толева махала;Люлин; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;798,154.713169000000000;682,171.140496999960000;4,734,037.151940000200000
362;Хидропарк Искър - Чепинци, Негован, Световрачене;Нови Искър;С.ЧЕПИНЦИ;0.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;5,393,584.065030000200000;697,741.286235000010000;4,736,530.299019999800000
363;с. Клисура, р-н Банкя землище;Банкя; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;15,497,083.885000000000000;670,763.880455999980000;4,730,856.681280000100000
364;с. Чепинци, м. Маказица;Нови Искър; ;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;144,642.922119000000000;696,819.495394999980000;4,735,461.612160000000000
365;с. Желява;Кремиковци;С.ЖЕЛЯВА;492.000000000000000;352.000000000000000;236.000000000000000;256.000000000000000;44.000000000000000;54.000000000000000;61.000000000000000;58.000000000000000;77.000000000000000;77.000000000000000;121.000000000000000;3.000000000000000;99.000000000000000;19.000000000000000;6.000000000000000;0.000000000000000;1,315,682.473550000000000;713,399.586266999950000;4,736,074.103099999900000
366;СПЗ Модерно предградие - разширение;Люлин;ГР.СОФИЯ;538.000000000000000;238.000000000000000;273.000000000000000;265.000000000000000;69.000000000000000;72.000000000000000;72.000000000000000;108.000000000000000;74.000000000000000;79.000000000000000;64.000000000000000;53.000000000000000;202.000000000000000;83.000000000000000;37.000000000000000;19.000000000000000;1,876,790.066700000100000;684,885.200828999980000;4,733,949.909409999800000
